link,page,scraped_at,summary,timestamp,title
https://www.merdeka.com/trending/30-kata-kata-kopi-lucu-bikin-waktu-bersantai-semakin-ceria-kln.html,14.0,2020-11-22 21:27:12.503596,,Sekitar 1 Minggu yang lalu,"30 Kata-kata Kopi Lucu, Bikin Waktu Bersantai Semakin Ceria"
https://www.merdeka.com/trending/pria-ini-lakukan-pemanasan-seperti-akan-berkelahi-ternyata-ini-yang-dilakukannya.html,14.0,2020-11-22 21:27:12.570333,,Sekitar 1 Minggu yang lalu,"Pria Ini Lakukan Pemanasan Seperti akan Berkelahi, Ternyata Ini yang Dilakukannya"
https://www.merdeka.com/trending/8-ciri-ciri-anak-autis-yang-dapat-diamati-pahami-dan-deteksi-lebih-dini-kln.html,14.0,2020-11-22 21:27:12.639035,,Sekitar 1 Minggu yang lalu,"8 Ciri-ciri Anak Autis yang Dapat Diamati, Pahami dan Deteksi Lebih Dini"
https://www.merdeka.com/trending/7-pemain-sepakbola-indonesia-berprofesi-sebagai-tni-layak-jadi-pria-idaman.html,14.0,2020-11-22 21:27:12.713052,,Sekitar 1 Minggu yang lalu,"7 Pemain Sepakbola Indonesia Berprofesi Sebagai TNI, Layak Jadi Pria Idaman"
https://www.merdeka.com/trending/25-nama-bayi-perempuan-terinspirasi-dari-pahlawan-penuh-doa-dan-makna-kln.html,14.0,2020-11-22 21:27:12.782919,,Sekitar 1 Minggu yang lalu,"25 Nama Bayi Perempuan Terinspirasi dari Pahlawan, Penuh Doa dan Makna"
https://www.merdeka.com/trending/6-cara-membuat-lontong-yang-mudah-pulen-dan-dijamin-anti-gagal-kln.html,14.0,2020-11-22 21:27:12.857401,,Sekitar 1 Minggu yang lalu,"6 Cara Membuat Lontong yang Mudah, Pulen dan Dijamin Anti Gagal"
https://www.merdeka.com/trending/potret-glamor-prilly-latuconsina-makan-di-warung-pinggir-jalan-banjir-pujian.html,14.0,2020-11-22 21:27:12.931233,,Sekitar 1 Minggu yang lalu,"Potret Glamor Prilly Latuconsina Makan di Warung Pinggir Jalan, Banjir Pujian"
https://www.merdeka.com/trending/mau-bisnis-sama-kembaran-raffi-ahmad-urusannya-sama-cewek-cantik-ini.html,14.0,2020-11-22 21:27:13.002348,,Sekitar 1 Minggu yang lalu,"Mau Bisnis sama Kembaran Raffi Ahmad, Urusannya sama Cewek Cantik Ini"
https://www.merdeka.com/trending/5-cara-membuat-nugget-tahu-sederhana-krispi-dan-dijamin-kelezatannya-kln.html,14.0,2020-11-22 21:27:13.074147,,Sekitar 1 Minggu yang lalu,"5 Cara Membuat Nugget Tahu Sederhana, Krispi dan Dijamin Kelezatannya"
https://www.merdeka.com/trending/momen-ariel-noah-foto-bareng-al-ghazali-bikin-netizen-mendadak-halu.html,14.0,2020-11-22 21:27:13.151393,,Sekitar 1 Minggu yang lalu,"Momen Ariel Noah Foto Bareng Al Ghazali, Bikin Netizen Mendadak Halu"
https://www.merdeka.com/trending/kejutan-rombongan-raffi-ahmad-di-akhir-liburan-buat-pak-tinus-loncat-kegirangan.html,14.0,2020-11-22 21:27:13.234533,,Sekitar 1 Minggu yang lalu,Kejutan Rombongan Raffi Ahmad di Akhir Liburan buat Pak Tinus Loncat Kegirangan
https://www.merdeka.com/trending/tujuan-ekonomi-islam-dalam-perdagangan-ketahui-agar-tak-salah-arah-kln.html,14.0,2020-11-22 21:27:13.312447,,Sekitar 1 Minggu yang lalu,"Tujuan Ekonomi Islam dalam Perdagangan, Ketahui Agar Tak Salah Arah"
https://www.merdeka.com/trending/viral-puluhan-ikan-cupang-hias-ini-digoreng-di-atas-wajan-bikin-miris.html,14.0,2020-11-22 21:27:13.385575,,Sekitar 1 Minggu yang lalu,"Viral Puluhan Ikan Cupang Hias Ini Digoreng di Atas Wajan, Bikin Miris"
https://www.merdeka.com/trending/polisi-wanita-jadi-badut-mickey-mouse-pas-ketemu-anak-bikin-banjir-air-mata.html,14.0,2020-11-22 21:27:13.468500,,Sekitar 1 Minggu yang lalu,"Polisi Wanita jadi Badut Mickey Mouse, Pas Ketemu Anak Bikin Banjir Air Mata"
https://www.merdeka.com/trending/5-bahaya-begadang-bagi-kesehatan-tubuh-bisa-turunkan-kemampuan-berpikir-kln.html,14.0,2020-11-22 21:27:13.547806,,Sekitar 1 Minggu yang lalu,"5 Bahaya Begadang Bagi Kesehatan Tubuh, Bisa Turunkan Kemampuan Berpikir"
https://www.merdeka.com/trending/syahrini-ungkap-akan-segera-jalani-program-hamil-reino-barrack-setuju-banget.html,14.0,2020-11-22 21:27:13.623765,,Sekitar 1 Minggu yang lalu,"Syahrini Ungkap Segera Jalani Program Hamil, Reino Barrack Setuju Banget"
https://www.merdeka.com/trending/video-jalan-bandara-soekarno-hatta-penuh-lautan-manusia-pendukung-habib-rizieq-shihab.html,14.0,2020-11-22 21:27:13.702384,,Sekitar 1 Minggu yang lalu,Video Jalan Bandara Soekarno Hatta Penuh Lautan Manusia Pendukung Habib Rizieq Shihab
https://www.merdeka.com/trending/7-orang-ini-ternyata-cucu-pahlawan-nasional-ada-artis-sampai-politisi.html,14.0,2020-11-22 21:27:13.780105,,Sekitar 1 Minggu yang lalu,"7 Orang Ini Ternyata Cucu Pahlawan Nasional, Ada Artis Sampai Politisi"
https://www.merdeka.com/trending/viral-video-balita-bantu-ibunya-jualan-baju-celotehannya-bikin-gemas.html,14.0,2020-11-22 21:27:13.860505,,Sekitar 1 Minggu yang lalu,"Viral Video Balita Bantu Ibunya Jualan Baju, Celotehannya Bikin Gemas"
https://www.merdeka.com/trending/6-manfaat-kulit-pisang-untuk-wajah-salah-satunya-dapat-mengurangi-kerutan-kln.html,15.0,2020-11-22 21:27:17.764392,Manfaat kulit pisang untuk wajah tidak banyak diketahui oleh sebagian besar orang. Salah satu manfaat yang dapat diperoleh dari kulit pisang adalah sebagai bahan alami untuk menjaga kecantikan kulit wajah.,Sekitar 1 Minggu yang lalu,"6 Manfaat Kulit Pisang untuk Wajah, Salah Satunya Dapat Mengurangi Kerutan"
https://www.merdeka.com/trending/pahami-tujuan-negara-republik-indonesia-menurut-undang-undang-dasar-1945-kln.html,15.0,2020-11-22 21:27:17.817297,,Sekitar 1 Minggu yang lalu,Pahami Tujuan Negara Republik Indonesia Menurut Undang-Undang Dasar 1945
https://www.merdeka.com/trending/foto-foto-terbaru-dari-bandara-soekarno-hatta-massa-pro-rizieq-terus-berdatangan.html,15.0,2020-11-22 21:27:17.870587,,Sekitar 1 Minggu yang lalu,"Foto-Foto Terbaru Sekitar Soekarno-Hatta, Massa Pro Rizieq Terus Merangsek ke Bandara"
https://www.merdeka.com/trending/raffi-ahmad-main-kuda-kudaan-di-laut-sumba-teriakan-nagita-slavina-curi-perhatian.html,15.0,2020-11-22 21:27:17.921660,,Sekitar 1 Minggu yang lalu,"Raffi Ahmad Main Kuda-Kudaan di Laut Sumba, Teriakan Nagita Slavina Curi Perhatian"
https://www.merdeka.com/trending/momen-gemas-anak-pertama-chelsea-olivia-sayang-adik-bayi-kupingnya-sampai-disedot.html,15.0,2020-11-22 21:27:17.977530,,Sekitar 1 Minggu yang lalu,"Momen Gemas Anak Pertama Chelsea Olivia Sayang Adik Bayi, Kupingnya Sampai Disedot"
https://www.merdeka.com/trending/tiga-bulan-menikah-wanita-cantik-ini-curhat-tak-dinafkahi-sekarang-mau-dicerai.html,15.0,2020-11-22 21:27:18.029497,,Sekitar 1 Minggu yang lalu,"Tiga Bulan Menikah Wanita Cantik Ini Curhat Tak Dinafkahi, Sekarang Mau Dicerai"
https://www.merdeka.com/trending/buntut-anggota-tni-saweran-biaya-rs-bayi-baru-lahir-jenderal-andika-lakukan-hal-ini.html,15.0,2020-11-22 21:27:18.086620,,Sekitar 1 Minggu yang lalu,"Buntut Anggota TNI Saweran Biaya RS Bayi Baru Lahir, Jenderal Andika Lakukan Hal Ini"
https://www.merdeka.com/trending/raffi-ahmad-rencana-ajak-orangtua-kembaran-liburan-netizen-dibuat-merinding.html,15.0,2020-11-22 21:27:18.142320,,Sekitar 1 Minggu yang lalu,"Raffi Ahmad Rencana Ajak Orangtua 'Kembaran' Liburan, Netizen Dibuat Merinding"
https://www.merdeka.com/trending/kenali-manfaat-antibiotik-dan-waktu-yang-tepat-digunakan-tak-bisa-sembarang-konsumsi-kln.html,15.0,2020-11-22 21:27:18.199465,,Sekitar 1 Minggu yang lalu,"Kenali Manfaat Antibiotik dan Waktu yang Tepat Digunakan, Tak Bisa Sembarang Konsumsi"
https://www.merdeka.com/trending/viral-diduga-bang-jago-ngeyel-ke-tni-kondisinya-babak-belurkomen-bijak-malah-dibully.html,15.0,2020-11-22 21:27:18.255012,,Sekitar 1 Minggu yang lalu,"Viral Diduga Bang Jago Ngeyel ke TNI Kondisinya Babak Belur,Komen Bijak Malah Dibully"
https://www.merdeka.com/trending/potret-anak-zaskia-gotik-namanya-arsila-bungalia-sirkiani.html,15.0,2020-11-22 21:27:18.311478,,Sekitar 1 Minggu yang lalu,"Potret Anak Zaskia Gotik, Namanya Arsila Bungalia Sirkiani"
https://www.merdeka.com/trending/strategi-eropa-membuka-sekolah-di-masa-pandemi-covid-19.html,15.0,2020-11-22 21:27:18.371603,,Sekitar 1 Minggu yang lalu,Strategi Eropa Membuka Sekolah di Masa Pandemi Covid-19
https://www.merdeka.com/trending/mengenal-sistem-sekolah-di-masa-pandemi-covid-19.html,15.0,2020-11-22 21:27:18.428916,,Sekitar 1 Minggu yang lalu,Mengenal Sistem Sekolah di Masa Pandemi Covid-19
https://www.merdeka.com/trending/mengenal-tanaman-penyebab-leukimia-atau-pohon-dolar-fakta-hingga-cara-merawatnya-kln.html,15.0,2020-11-22 21:27:18.488519,,Sekitar 1 Minggu yang lalu,"Mengenal Tanaman Penyebab Leukimia atau Pohon Dolar, Fakta hingga Cara Merawatnya"
https://www.merdeka.com/trending/raffi-ahmad-gelar-party-di-sumba-spesial-pesta-lajang-luna-maya-akan-nikah.html,15.0,2020-11-22 21:27:18.547538,,Sekitar 1 Minggu yang lalu,"Intip Keseruan Party di Sumba Spesial 'Pesta Lajang' Luna Maya, Nikah Tahun Depan?"
https://www.merdeka.com/trending/jarang-tersorot-ini-potret-kediaman-habib-syech-bin-abdul-qodir-assegaf.html,15.0,2020-11-22 21:27:18.611744,,Sekitar 1 Minggu yang lalu,"Jarang Tersorot, Ini Potret Kediaman Habib Syech Bin Abdul Qodir Assegaf"
https://www.merdeka.com/trending/potret-manis-anak-arzetti-bilbina-jarang-tersorot-kini-jalani-pendidikan-militer.html,15.0,2020-11-22 21:27:18.671965,,Sekitar 1 Minggu yang lalu,"Potret Gagah Anak Arzetti Bilbina Jarang Tersorot, Kini jadi Siswa Taruna Nusantara"
https://www.merdeka.com/trending/6-gejala-awal-kanker-serviks-hingga-cara-mencegahnya-wanita-perlu-tahu-kln.html,15.0,2020-11-22 21:27:18.734301,,Sekitar 1 Minggu yang lalu,"6 Gejala Awal Kanker Serviks Hingga Cara Mencegahnya, Wanita Perlu Tahu"
https://www.merdeka.com/trending/100-kata-bijak-dan-ucapan-selamat-hari-pahlawan-bangkitkan-semangat-para-pejuang-kln.html,15.0,2020-11-22 21:27:18.799481,,Sekitar 1 Minggu yang lalu,"100 Kata Bijak dan Ucapan Selamat Hari Pahlawan, Bangkitkan Semangat Para Pejuang"
https://www.merdeka.com/trending/disebut-terlalu-memuji-suami-maia-estianty-beri-jawaban-menohok.html,15.0,2020-11-22 21:27:18.863361,,Sekitar 1 Minggu yang lalu,"Disebut Terlalu Memuji Suami, Maia Estianty Beri Jawaban Menohok"
